FileSize,FileCount,Bandwidth,RTT,BufferSize,Parallelism,Concurrency,Pipelining,Fast,Throughput,Duration,Date,Time,Source,Destination
3136594,3424,10000000000,0.04,33554432,16,2,4,0,207.100858016,395.640166044,2015-06-10,18:24:44.628005,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,2,8,0,357.596788519,229.133578062,2015-06-10,18:31:20.268247,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,2,16,0,351.721295458,232.961215019,2015-06-10,18:35:09.401876,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,2,32,0,183.52562413,446.463105917,2015-06-10,18:39:02.363148,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,4,1,0,630.448072006,129.967010021,2015-06-10,18:46:28.826381,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,4,2,0,489.504674326,167.388452053,2015-06-10,18:48:38.793504,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,4,4,0,543.341407685,150.802838087,2015-06-10,18:51:26.182026,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,4,8,0,615.624368166,133.096464872,2015-06-10,18:53:56.984920,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,4,16,0,528.73170753,154.969794989,2015-06-10,18:56:10.081439,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,4,32,0,472.890177299,173.269490957,2015-06-10,18:58:45.051341,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,8,1,0,888.878880289,92.1806750298,2015-06-10,19:01:38.320953,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,8,2,0,911.106058948,89.9318630695,2015-06-10,19:03:10.501713,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,8,4,0,1003.44051435,81.6565339565,2015-06-10,19:04:40.433674,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,8,8,0,1028.12414219,79.6960680485,2015-06-10,19:06:02.090314,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,8,16,0,1097.73103174,74.6425571442,2015-06-10,19:07:21.786450,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,8,32,0,882.831819738,92.8120560646,2015-06-10,19:08:36.429061,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,16,1,0,1777.95607331,46.085242033,2015-06-10,19:10:09.241172,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,16,2,0,1601.18330785,51.1730680466,2015-06-10,19:10:55.326525,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,16,4,0,1347.55803362,60.8043949604,2015-06-10,19:11:46.499643,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,16,8,0,1456.40326303,56.2601830959,2015-06-10,19:12:47.304085,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,16,16,0,1578.68250293,51.9024760723,2015-06-10,19:13:43.564368,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,16,32,0,1613.43986596,50.7843551636,2015-06-10,19:14:35.466959,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,32,1,0,2254.74861008,36.3400039673,2015-06-10,19:15:26.251420,Stampede,Gordon
